Ligand,Binding Affinity,rmsd/ub, rmsd/lb
refine_model252_ZINC13282986_uff_E=454.67,-5.1,4.286,2.963
refine_model252_ZINC95486130_uff_E=422.34,-4.8,4.877,2.963
refine_model252_ZINC95486356_uff_E=510.80,-5.5,8.94,2.963
refine_model252_ZINC43505251_uff_E=611.80,-5.5,9.005,2.964
refine_model252_ZINC95486320_uff_E=622.52,-4.9,4.806,2.965
refine_model252_ZINC14819573_uff_E=513.73,-5.6,8.152,2.967
refine_model252_ZINC95486296_uff_E=299.09,-5.9,6.323,2.967
refine_model252_ZINC95486012_uff_E=529.91,-4.7,4.054,2.968
refine_model252_ZINC95486320_uff_E=622.52,-5.2,7.706,2.968
refine_model252_ZINC95485972_uff_E=432.53,-5.4,4.86,2.969
refine_model252_ZINC18847046_uff_E=373.19,-4.9,5.654,2.97
refine_model252_ZINC14684215_uff_E=368.35,-5.1,5.686,2.971
refine_model252_ZINC28109109_uff_E=452.71,-3.8,5.106,2.971
refine_model252_ZINC05357841_uff_E=620.81,-5.1,5.014,2.972
refine_model252_ZINC15120569_uff_E=240.89,-5.6,6.434,2.972
refine_model252_ZINC95486237_uff_E=275.43,-5.1,10.415,2.972
refine_model252_ZINC89455853_uff_E=751.49,-3.0,6.387,2.973
refine_model252_ZINC95485983_uff_E=552.61,-5.2,6.865,2.973
refine_model252_ZINC95486050_uff_E=388.95,-5.0,7.668,2.973
refine_model252_ZINC32263928_uff_E=439.11,-6.1,5.062,2.974
refine_model252_ZINC95486004_uff_E=451.23,-4.3,4.392,2.974
refine_model252_ZINC95486032_uff_E=578.15,-6.0,5.637,2.974
refine_model252_ZINC53296154_uff_E=141.23,-4.7,5.374,2.975
refine_model252_ZINC95486216_uff_E=580.34,-5.1,6.802,2.975
refine_model252_ZINC95486356_uff_E=510.80,-6.2,5.217,2.975
refine_model252_ZINC14594077_uff_E=377.45,-4.1,8.397,2.977
refine_model252_ZINC95486297_uff_E=255.59,-5.2,8.576,2.978
refine_model252_ZINC02026346_uff_E=443.77,-6.5,5.119,2.98
refine_model252_ZINC95485921_uff_E=286.20,-6.0,4.391,2.982
refine_model252_ZINC95486257_uff_E=620.84,-5.1,8.399,2.982
refine_model252_ZINC14680293_uff_E=1530.58,-5.4,5.528,2.983
refine_model252_ZINC13485435_uff_E=549.81,-5.8,8.597,2.984
refine_model252_ZINC05158952_uff_E=333.12,-5.4,8.317,2.985
refine_model252_ZINC95099511_uff_E=456.89,-1.7,7.325,2.986
refine_model252_ZINC95485988_uff_E=379.80,-5.5,8.947,2.986
refine_model252_ZINC95486315_uff_E=402.59,-4.3,5.114,2.987
refine_model252_ZINC95485975_uff_E=587.53,-3.7,6.821,2.988
refine_model252_ZINC95485985_uff_E=447.47,-5.1,7.048,2.988
refine_model252_ZINC95486357_uff_E=592.77,-3.5,9.864,2.989
refine_model252_ZINC95485916_uff_E=279.11,-5.0,4.648,2.99
refine_model252_ZINC14780903_uff_E=343.07,-3.7,8.307,2.991
refine_model252_ZINC01663629_uff_E=252.58,-5.7,7.869,2.992
refine_model252_ZINC15121588_uff_E=469.15,-5.5,4.659,2.994
refine_model252_ZINC01663631_uff_E=338.85,-4.7,4.294,2.996
refine_model252_ZINC14819779_uff_E=344.34,-5.2,4.221,2.996
refine_model252_ZINC95485914_uff_E=347.63,-5.2,8.45,2.996
refine_model252_ZINC95486166_uff_E=643.76,-3.6,7.901,2.996
refine_model252_ZINC95486052_uff_E=353.64,-5.7,8.382,2.997
refine_model252_ZINC95486059_uff_E=256.51,-5.1,5.977,2.997
refine_model252_ZINC95486060_uff_E=167.94,-5.7,10.386,2.997
refine_model252_ZINC95486257_uff_E=620.84,-6.1,5.684,2.997
refine_model252_ZINC95486205_uff_E=452.47,-4.9,7.234,2.998
refine_model252_ZINC95486180_uff_E=910.59,-3.0,8.749,3.0
refine_model252_ZINC95486027_uff_E=381.10,-5.8,4.801,3.002
refine_model252_ZINC13282986_uff_E=454.67,-5.2,4.545,3.003
refine_model252_ZINC13429389_uff_E=1024.62,-3.2,6.455,3.004
refine_model252_ZINC95486004_uff_E=451.23,-5.3,4.844,3.004
refine_model252_ZINC15203856_uff_E=632.29,-4.2,4.895,3.005
refine_model252_ZINC95486294_uff_E=292.77,-4.9,7.668,3.005
refine_model252_ZINC95486303_uff_E=519.15,-2.5,12.295,3.005
refine_model252_ZINC14760755_uff_E=301.63,-6.1,8.846,3.006
refine_model252_ZINC13359041_uff_E=589.27,-3.6,7.575,3.008
refine_model252_ZINC28254002_uff_E=220.78,-5.3,6.077,3.009
refine_model252_ZINC95485977_uff_E=434.23,-5.1,8.932,3.009
refine_model252_ZINC95486321_uff_E=557.45,-3.4,7.561,3.011
refine_model252_ZINC95486205_uff_E=452.47,-5.7,7.024,3.012
refine_model252_ZINC95486273_uff_E=299.96,-4.4,5.958,3.012
refine_model252_ZINC95486314_uff_E=1880.95,-5.5,6.144,3.013
refine_model252_ZINC05839739_uff_E=622.43,-3.7,6.801,3.014
refine_model252_ZINC03978133_uff_E=1082.61,-2.7,7.165,3.015
refine_model252_ZINC95485952_uff_E=198.86,-4.7,6.657,3.015
refine_model252_ZINC95485967_uff_E=405.15,-5.6,8.066,3.015
refine_model252_ZINC95486108_uff_E=507.74,-4.2,8.716,3.015
refine_model252_ZINC95486226_uff_E=769.56,-3.2,5.576,3.015
refine_model252_ZINC43121107_uff_E=287.68,-6.5,9.314,3.018
refine_model252_ZINC95486060_uff_E=167.94,-5.7,4.509,3.018
refine_model252_ZINC95486213_uff_E=179.06,-5.3,7.19,3.018
refine_model252_ZINC13359262_uff_E=589.11,-2.6,7.891,3.019
refine_model252_ZINC95485990_uff_E=594.14,-6.9,5.607,3.019
refine_model252_ZINC95486172_uff_E=1589.80,-0.1,7.954,3.021
refine_model252_ZINC95485929_uff_E=589.20,-3.5,7.341,3.022
refine_model252_ZINC18157343_uff_E=164.71,-4.8,5.903,3.023
refine_model252_ZINC95485952_uff_E=198.86,-5.2,3.975,3.023
refine_model252_ZINC95486286_uff_E=341.40,-5.2,4.67,3.023
refine_model252_ZINC95486327_uff_E=616.91,-5.7,9.195,3.024
refine_model252_ZINC95486346_uff_E=593.65,-3.1,4.959,3.026
refine_model252_ZINC90711737_uff_E=496.62,-3.4,6.61,3.027
refine_model252_ZINC95486261_uff_E=325.88,-3.1,7.365,3.027
refine_model252_ZINC14758411_uff_E=267.49,-5.5,8.202,3.029
refine_model252_ZINC95486202_uff_E=267.28,-5.3,4.544,3.029
refine_model252_ZINC04098248_uff_E=347.00,-3.5,5.974,3.03
refine_model252_ZINC04654685_uff_E=493.15,-5.3,7.141,3.03
refine_model252_ZINC85618313_uff_E=590.31,-5.2,8.244,3.03
refine_model252_ZINC95486037_uff_E=437.41,-4.3,6.039,3.03
refine_model252_ZINC95486062_uff_E=2400.85,-1.2,7.083,3.03
refine_model252_ZINC13411589_uff_E=1015.29,-5.0,6.858,3.032
refine_model252_ZINC28278668_uff_E=106.80,-5.2,5.356,3.032
refine_model252_ZINC95486267_uff_E=385.83,-1.9,6.386,3.032
refine_model252_ZINC95486344_uff_E=443.31,-1.9,6.583,3.032
refine_model252_ZINC95486077_uff_E=474.23,-6.0,8.03,3.033
refine_model252_ZINC95486219_uff_E=704.90,-3.7,9.138,3.033
refine_model252_ZINC04245684_uff_E=406.58,-4.1,6.449,3.037
refine_model252_ZINC13408812_uff_E=527.99,-4.5,8.227,3.037
refine_model252_ZINC15121564_uff_E=545.92,-4.5,5.609,3.039
refine_model252_ZINC14613040_uff_E=609.48,-5.4,4.642,3.04
refine_model252_ZINC14727623_uff_E=408.95,-5.2,7.922,3.042
refine_model252_ZINC33832344_uff_E=610.34,-5.0,6.147,3.043
refine_model252_ZINC95486247_uff_E=915.90,-3.9,9.142,3.044
refine_model252_ZINC15120572_uff_E=241.83,-4.6,4.497,3.045
refine_model252_ZINC95486060_uff_E=167.94,-5.4,9.945,3.045
refine_model252_ZINC85815475_uff_E=580.92,-4.9,8.611,3.046
refine_model252_ZINC18847046_uff_E=373.19,-5.1,5.71,3.047
refine_model252_ZINC53296154_uff_E=141.23,-4.8,3.622,3.047
refine_model252_ZINC95486274_uff_E=320.51,-5.6,5.043,3.047
refine_model252_ZINC95486260_uff_E=363.54,-4.1,5.799,3.048
refine_model252_ZINC95485975_uff_E=587.53,-1.6,8.554,3.05
refine_model252_ZINC95485966_uff_E=490.39,-3.7,7.897,3.051
refine_model252_ZINC95486004_uff_E=451.23,-4.8,4.79,3.051
refine_model252_ZINC00900117_uff_E=142.76,-6.1,5.421,3.052
refine_model252_ZINC01721693_uff_E=218.02,-5.6,6.997,3.054
refine_model252_ZINC14417338_uff_E=357.86,-3.4,5.016,3.054
refine_model252_ZINC95486082_uff_E=326.66,-6.6,8.392,3.054
refine_model252_ZINC14642669_uff_E=346.74,-3.6,4.515,3.056
refine_model252_ZINC14441498_uff_E=540.06,-4.2,3.805,3.057
refine_model252_ZINC77257204_uff_E=573.64,-3.5,9.239,3.057
refine_model252_ZINC95486248_uff_E=679.51,-4.8,5.308,3.058
refine_model252_ZINC14642669_uff_E=346.74,-3.6,4.668,3.059
refine_model252_ZINC04245684_uff_E=406.58,-2.6,6.532,3.06
refine_model252_ZINC14641747_uff_E=440.86,-5.0,6.028,3.06
refine_model252_ZINC15121564_uff_E=545.92,-4.8,7.217,3.06
refine_model252_ZINC14727631_uff_E=455.05,-4.6,7.813,3.063
refine_model252_ZINC95486355_uff_E=443.69,-3.1,8.241,3.063
refine_model252_ZINC03871989_uff_E=450.61,-4.5,9.778,3.066
refine_model252_ZINC95485905_uff_E=2124.26,-1.5,7.093,3.066
refine_model252_ZINC95485963_uff_E=446.85,-3.0,5.07,3.067
refine_model252_ZINC95486248_uff_E=679.51,-5.9,5.597,3.067
refine_model252_ZINC95486272_uff_E=401.27,-4.0,5.912,3.067
refine_model252_ZINC95485892_uff_E=794.62,-2.1,6.353,3.068
refine_model252_ZINC95485991_uff_E=506.13,-2.6,7.61,3.069
refine_model252_ZINC01530775_uff_E=260.44,-6.9,8.713,3.071
refine_model252_ZINC85909641_uff_E=470.16,-5.4,7.793,3.073
refine_model252_ZINC95486356_uff_E=510.80,-6.1,7.72,3.073
refine_model252_ZINC01535009_uff_E=264.37,-5.7,9.535,3.074
refine_model252_ZINC90711737_uff_E=496.62,-3.0,8.154,3.074
refine_model252_ZINC00607911_uff_E=450.25,-1.1,7.137,3.075
refine_model252_ZINC95486220_uff_E=872.82,-3.9,7.764,3.075
refine_model252_ZINC04804529_uff_E=485.22,-5.4,7.774,3.076
refine_model252_ZINC95485902_uff_E=310.86,-5.2,5.238,3.076
refine_model252_ZINC95486349_uff_E=706.70,-3.4,9.358,3.076
refine_model252_ZINC14758411_uff_E=267.49,-5.4,7.157,3.078
refine_model252_ZINC95486371_uff_E=3245.74,-4.6,6.895,3.078
refine_model252_ZINC00035526_uff_E=610.46,-4.9,8.082,3.079
refine_model252_ZINC05849017_uff_E=561.31,-4.9,7.366,3.08
refine_model252_ZINC00898052_uff_E=434.19,-5.1,4.736,3.082
refine_model252_ZINC95485952_uff_E=198.86,-4.5,4.79,3.082
refine_model252_ZINC95486058_uff_E=1846.25,-5.5,7.517,3.082
refine_model252_ZINC95486060_uff_E=167.94,-5.2,10.691,3.082
refine_model252_ZINC86037206_uff_E=641.53,-1.4,7.878,3.085
refine_model252_ZINC95486326_uff_E=568.71,-4.9,3.835,3.087
refine_model252_ZINC03978987_uff_E=382.94,-2.7,8.259,3.088
refine_model252_ZINC77257204_uff_E=573.64,-3.8,9.33,3.088
refine_model252_ZINC95485914_uff_E=347.63,-5.2,6.253,3.088
refine_model252_ZINC95486239_uff_E=275.34,-5.3,4.516,3.089
refine_model252_ZINC13382373_uff_E=212.19,-5.2,6.678,3.09
refine_model252_ZINC95486079_uff_E=517.89,-6.5,9.055,3.09
refine_model252_ZINC04096339_uff_E=207.40,-4.5,5.201,3.092
refine_model252_ZINC95486063_uff_E=594.37,-6.2,5.511,3.094
refine_model252_ZINC95486294_uff_E=292.77,-5.3,5.892,3.094
refine_model252_ZINC14557836_uff_E=300.95,-5.9,8.955,3.095
refine_model252_ZINC13838499_uff_E=311.24,-6.5,10.746,3.096
refine_model252_ZINC95486100_uff_E=441.88,-4.1,5.533,3.097
refine_model252_ZINC14613040_uff_E=609.48,-5.0,6.565,3.098
refine_model252_ZINC77257204_uff_E=573.64,-4.3,8.673,3.098
refine_model252_ZINC95486028_uff_E=372.10,-5.3,7.736,3.098
refine_model252_ZINC95485967_uff_E=413.87,-5.4,5.16,3.099
refine_model252_ZINC00035526_uff_E=610.46,-4.5,8.18,3.101
refine_model252_ZINC95486146_uff_E=1981.12,-3.9,5.183,3.101
refine_model252_ZINC95486216_uff_E=580.34,-5.8,6.174,3.102
refine_model252_ZINC95486270_uff_E=466.45,-2.5,6.22,3.102
refine_model252_ZINC14506940_uff_E=240.72,-5.6,6.883,3.103
refine_model252_ZINC15121560_uff_E=471.92,-5.3,7.813,3.103
refine_model252_ZINC13382721_uff_E=343.17,-4.5,7.633,3.105
refine_model252_ZINC34165799_uff_E=331.80,-3.9,5.893,3.105
refine_model252_ZINC95486315_uff_E=402.59,-5.2,6.877,3.106
refine_model252_ZINC01721693_uff_E=218.02,-5.6,6.929,3.107
refine_model252_ZINC95485980_uff_E=347.22,-6.1,3.643,3.107
refine_model252_ZINC01721693_uff_E=218.02,-5.1,7.093,3.108
refine_model252_ZINC95486108_uff_E=507.74,-3.1,8.838,3.11
refine_model252_ZINC95486257_uff_E=620.84,-6.0,8.194,3.111
refine_model252_ZINC95486333_uff_E=1054.97,-3.8,5.352,3.111
refine_model252_ZINC95486344_uff_E=443.31,-3.5,4.967,3.112
refine_model252_ZINC95486202_uff_E=267.28,-4.6,4.785,3.113
refine_model252_ZINC95485984_uff_E=233.65,-5.9,6.647,3.115
refine_model252_ZINC95486167_uff_E=250.87,-4.0,6.427,3.115
refine_model252_ZINC15258140_uff_E=352.08,-5.3,4.001,3.116
refine_model252_ZINC85815475_uff_E=580.92,-4.6,9.263,3.116
refine_model252_ZINC95485933_uff_E=3745.95,-4.6,7.755,3.117
refine_model252_ZINC95486348_uff_E=680.71,-5.3,9.075,3.117
refine_model252_ZINC13382373_uff_E=212.19,-5.6,4.09,3.118
refine_model252_ZINC13429387_uff_E=1075.33,-3.0,6.582,3.118
refine_model252_ZINC14780240_uff_E=330.96,-5.4,8.256,3.119
refine_model252_ZINC33831890_uff_E=490.53,-2.5,7.019,3.12
refine_model252_ZINC77257204_uff_E=573.64,-3.4,9.719,3.12
refine_model252_ZINC95486202_uff_E=267.28,-5.0,7.127,3.121
refine_model252_ZINC95485893_uff_E=362.35,-6.6,4.694,3.122
refine_model252_ZINC04654686_uff_E=498.50,-5.2,5.67,3.124
refine_model252_ZINC95485971_uff_E=281.40,-5.3,4.542,3.124
refine_model252_ZINC14441502_uff_E=460.12,-4.8,3.808,3.125
refine_model252_ZINC06119190_uff_E=723.33,-6.1,4.345,3.126
refine_model252_ZINC95485911_uff_E=867.20,-4.1,8.868,3.126
refine_model252_ZINC13838499_uff_E=311.24,-6.4,10.592,3.127
refine_model252_ZINC95485893_uff_E=362.35,-6.6,8.838,3.128
refine_model252_ZINC15257800_uff_E=264.00,-4.7,5.463,3.129
refine_model252_ZINC95486261_uff_E=325.88,-2.8,7.982,3.13
refine_model252_ZINC14819573_uff_E=513.73,-5.2,6.161,3.131
refine_model252_ZINC00058188_uff_E=599.89,-6.2,4.932,3.133
refine_model252_ZINC95486319_uff_E=397.31,-5.7,7.24,3.133
refine_model252_ZINC13359285_uff_E=583.97,-4.2,7.659,3.134
refine_model252_ZINC95485975_uff_E=587.53,-3.3,7.606,3.134
refine_model252_ZINC95485984_uff_E=233.65,-4.6,5.171,3.135
refine_model252_ZINC95486357_uff_E=592.77,-3.1,10.008,3.136
refine_model252_ZINC95486374_uff_E=419.78,-4.7,4.891,3.136
refine_model252_ZINC04654685_uff_E=493.15,-5.4,7.708,3.139
refine_model252_ZINC95486371_uff_E=3245.74,-5.4,7.094,3.139
refine_model252_ZINC15122165_uff_E=420.15,-4.0,9.49,3.142
refine_model252_ZINC95486226_uff_E=769.56,-3.6,6.115,3.144
refine_model252_ZINC14613040_uff_E=609.48,-3.6,6.284,3.145
refine_model252_ZINC14517364_uff_E=308.47,-5.8,6.324,3.147
refine_model252_ZINC01530775_uff_E=260.44,-5.8,4.055,3.15
refine_model252_ZINC38658035_uff_E=385.54,-6.8,9.143,3.15
refine_model252_ZINC95486372_uff_E=2274.37,-6.0,5.462,3.15
refine_model252_ZINC00035526_uff_E=610.46,-5.1,8.36,3.151
refine_model252_ZINC95486272_uff_E=401.27,-3.1,7.173,3.153
refine_model252_ZINC95486295_uff_E=315.95,-5.6,7.702,3.154
refine_model252_ZINC95486320_uff_E=622.52,-2.9,7.742,3.155
refine_model252_ZINC95485985_uff_E=447.47,-5.0,7.374,3.156
refine_model252_ZINC05962583_uff_E=1664.11,-5.7,7.843,3.157
refine_model252_ZINC13359285_uff_E=583.97,-4.6,7.426,3.157
refine_model252_ZINC00006256_uff_E=360.26,-5.1,4.758,3.158
refine_model252_ZINC95486040_uff_E=1861.50,-3.5,8.319,3.158
refine_model252_ZINC05998557_uff_E=312.16,-5.1,3.866,3.159
refine_model252_ZINC13393282_uff_E=418.51,-4.4,9.007,3.159
refine_model252_ZINC05854400_uff_E=349.45,-5.3,7.837,3.161
refine_model252_ZINC14760755_uff_E=301.63,-5.8,9.321,3.161
refine_model252_ZINC95485983_uff_E=552.61,-5.4,7.054,3.161
refine_model252_ZINC95486014_uff_E=515.27,-5.6,9.255,3.161
refine_model252_ZINC06404152_uff_E=513.71,-4.9,6.605,3.163
refine_model252_ZINC28278668_uff_E=106.80,-4.9,6.411,3.163
refine_model252_ZINC14683764_uff_E=527.51,-5.8,9.336,3.164
refine_model252_ZINC95486309_uff_E=308.48,-5.7,8.984,3.164
refine_model252_ZINC03594643_uff_E=1043.76,-6.2,7.545,3.165
refine_model252_ZINC85948413_uff_E=515.65,-2.4,7.156,3.165
refine_model252_ZINC95486071_uff_E=1071.44,-4.5,5.33,3.167
refine_model252_ZINC95486346_uff_E=593.65,-2.7,5.302,3.167
refine_model252_ZINC95486077_uff_E=474.23,-7.0,6.255,3.169
refine_model252_ZINC95486311_uff_E=128.45,-5.7,8.793,3.169
refine_model252_ZINC04654685_uff_E=493.15,-5.0,7.572,3.17
refine_model252_ZINC95486204_uff_E=435.92,-6.6,7.714,3.17
refine_model252_ZINC95486246_uff_E=822.39,-4.7,8.599,3.17
refine_model252_ZINC95485993_uff_E=741.58,-4.9,5.567,3.172
refine_model252_ZINC85999636_uff_E=322.68,-4.4,5.937,3.173
refine_model252_ZINC95486272_uff_E=401.27,-3.6,7.44,3.173
refine_model252_ZINC95486350_uff_E=472.92,-4.9,6.749,3.176
refine_model252_ZINC02040970_uff_E=121.21,-6.0,8.369,3.178
refine_model252_ZINC13480800_uff_E=507.50,-4.9,5.912,3.178
refine_model252_ZINC95485983_uff_E=552.61,-5.7,6.699,3.178
refine_model252_ZINC01663631_uff_E=338.85,-4.8,5.384,3.179
refine_model252_ZINC85967772_uff_E=394.95,-4.9,4.904,3.179
refine_model252_ZINC95486014_uff_E=515.27,-6.5,8.9,3.181
refine_model252_ZINC04095704_uff_E=420.18,-4.2,3.938,3.183
refine_model252_ZINC95485880_uff_E=4411.76,-5.2,5.408,3.185
refine_model252_ZINC18157343_uff_E=164.71,-4.6,4.57,3.186
refine_model252_ZINC18847046_uff_E=373.19,-5.2,5.958,3.187
refine_model252_ZINC95485983_uff_E=552.61,-5.6,6.904,3.187
refine_model252_ZINC02026346_uff_E=443.77,-4.2,7.006,3.188
refine_model252_ZINC95486281_uff_E=307.28,-5.0,7.901,3.188
refine_model252_ZINC15122269_uff_E=579.33,-4.0,4.286,3.189
refine_model252_ZINC00001411_uff_E=106.81,-5.1,4.178,3.19
refine_model252_ZINC85967928_uff_E=380.44,-6.6,9.025,3.19
refine_model252_ZINC95486027_uff_E=381.10,-5.5,7.264,3.19
refine_model252_ZINC95486307_uff_E=569.00,-3.8,7.21,3.19
refine_model252_ZINC95486336_uff_E=423.34,-3.2,6.115,3.19
refine_model252_ZINC13480800_uff_E=507.50,-6.4,5.257,3.191
refine_model252_ZINC01530775_uff_E=260.44,-6.8,3.92,3.192
refine_model252_ZINC00900117_uff_E=142.76,-5.9,8.595,3.194
refine_model252_ZINC95486226_uff_E=769.56,-4.2,6.068,3.194
refine_model252_ZINC95486154_uff_E=321.40,-5.0,6.514,3.195
refine_model252_ZINC95485917_uff_E=305.91,-4.5,7.159,3.197
refine_model252_ZINC03861087_uff_E=162.06,-6.1,8.082,3.198
refine_model252_ZINC13480348_uff_E=384.00,-5.2,9.273,3.198
refine_model252_ZINC95486173_uff_E=746.37,-5.9,5.266,3.199
refine_model252_ZINC95486275_uff_E=1625.41,-4.7,5.585,3.2
refine_model252_ZINC95486103_uff_E=507.73,-2.9,7.029,3.202
refine_model252_ZINC95485988_uff_E=379.80,-5.3,8.518,3.205
refine_model252_ZINC15121564_uff_E=545.92,-4.2,7.902,3.206
refine_model252_ZINC04095704_uff_E=420.18,-3.5,9.502,3.207
refine_model252_ZINC95485950_uff_E=211.64,-5.8,4.976,3.207
refine_model252_ZINC95486354_uff_E=666.66,-3.9,8.093,3.207
refine_model252_ZINC13372804_uff_E=650.14,-4.6,5.264,3.208
refine_model252_ZINC95486281_uff_E=307.28,-5.2,4.289,3.208
refine_model252_ZINC95486013_uff_E=470.65,-5.4,5.957,3.209
refine_model252_ZINC95486065_uff_E=462.52,-4.6,5.174,3.209
refine_model252_ZINC33832344_uff_E=610.34,-5.2,6.421,3.21
refine_model252_ZINC95485965_uff_E=450.46,-2.6,8.279,3.21
refine_model252_ZINC95486320_uff_E=622.52,-5.4,7.526,3.21
refine_model252_ZINC06523722_uff_E=263.04,-4.5,5.86,3.214
refine_model252_ZINC05854400_uff_E=349.45,-5.6,6.734,3.215
refine_model252_ZINC14677166_uff_E=428.64,-5.8,5.429,3.215
refine_model252_ZINC14684215_uff_E=368.35,-4.7,5.778,3.215
refine_model252_ZINC06019276_uff_E=229.26,-4.5,5.315,3.216
refine_model252_ZINC95486048_uff_E=263.51,-5.9,8.105,3.217
refine_model252_ZINC85967755_uff_E=385.28,-3.6,5.445,3.219
refine_model252_ZINC13374323_uff_E=319.29,-5.5,6.961,3.221
refine_model252_ZINC32296267_uff_E=270.37,-5.6,6.527,3.222
refine_model252_ZINC95485920_uff_E=248.24,-4.8,6.269,3.222
refine_model252_ZINC95486130_uff_E=422.34,-4.5,6.316,3.223
refine_model252_ZINC04804529_uff_E=485.22,-4.7,8.288,3.224
refine_model252_ZINC14594077_uff_E=377.45,-5.6,8.548,3.224
refine_model252_ZINC95486233_uff_E=1229.58,-1.9,5.512,3.224
refine_model252_ZINC01530775_uff_E=260.44,-6.8,8.87,3.225
refine_model252_ZINC14590768_uff_E=321.58,-5.5,5.805,3.225
refine_model252_ZINC01530009_uff_E=368.20,-6.1,6.774,3.227
refine_model252_ZINC14506940_uff_E=240.72,-5.8,5.107,3.23
refine_model252_ZINC34268676_uff_E=80.08,-5.3,6.379,3.23
refine_model252_ZINC13429389_uff_E=1024.62,-2.8,6.279,3.233
refine_model252_ZINC95486078_uff_E=556.17,-6.9,6.508,3.233
refine_model252_ZINC95486078_uff_E=556.17,-5.5,8.905,3.235
refine_model252_ZINC95486167_uff_E=250.87,-3.5,6.89,3.235
refine_model252_ZINC95486334_uff_E=1756.92,-4.6,7.022,3.235
refine_model252_ZINC03860433_uff_E=326.21,-5.1,5.85,3.236
refine_model252_ZINC95485980_uff_E=347.22,-6.0,4.232,3.236
refine_model252_ZINC95486041_uff_E=781.74,-6.7,7.769,3.237
refine_model252_ZINC95486145_uff_E=1936.69,-5.3,4.126,3.237
refine_model252_ZINC95486355_uff_E=443.69,-2.8,6.605,3.238
refine_model252_ZINC95486078_uff_E=556.17,-4.8,8.298,3.24
refine_model252_ZINC95486311_uff_E=128.45,-6.1,8.311,3.24
refine_model252_ZINC06523722_uff_E=263.04,-4.6,4.653,3.242
refine_model252_ZINC34006254_uff_E=126.41,-5.8,7.085,3.242
refine_model252_ZINC95486237_uff_E=275.43,-5.7,10.528,3.242
refine_model252_ZINC86037206_uff_E=641.53,-1.1,7.684,3.244
refine_model252_ZINC95486224_uff_E=392.87,-5.1,5.296,3.244
refine_model252_ZINC95486315_uff_E=402.59,-5.5,6.731,3.244
refine_model252_ZINC95486203_uff_E=456.69,-6.4,7.7,3.248
refine_model252_ZINC95486149_uff_E=521.70,-4.4,7.544,3.25
refine_model252_ZINC95485985_uff_E=447.47,-5.8,7.117,3.251
refine_model252_ZINC95486251_uff_E=676.40,-4.8,7.261,3.251
refine_model252_ZINC00006256_uff_E=360.26,-4.8,5.942,3.252
refine_model252_ZINC13372804_uff_E=650.14,-4.1,4.974,3.252
refine_model252_ZINC00135449_uff_E=422.33,-3.7,4.863,3.253
refine_model252_ZINC95486205_uff_E=452.47,-5.6,8.297,3.253
refine_model252_ZINC95486270_uff_E=466.45,-2.7,7.104,3.253
refine_model252_ZINC95486272_uff_E=401.27,-3.5,6.305,3.253
refine_model252_ZINC95485967_uff_E=405.15,-4.7,5.739,3.254
refine_model252_ZINC95486306_uff_E=627.00,-3.7,6.79,3.255
refine_model252_ZINC95486354_uff_E=666.66,-3.4,8.221,3.255
refine_model252_ZINC33831303_uff_E=1910.22,-5.1,6.932,3.256
refine_model252_ZINC05849017_uff_E=561.31,-4.5,7.948,3.258
refine_model252_ZINC13480351_uff_E=340.01,-4.4,8.949,3.258
refine_model252_ZINC00135449_uff_E=422.33,-3.7,5.124,3.259
refine_model252_ZINC95486331_uff_E=611.74,-4.0,9.144,3.26
refine_model252_ZINC95485955_uff_E=380.31,-4.2,5.51,3.262
refine_model252_ZINC95486204_uff_E=435.92,-5.4,7.765,3.265
refine_model252_ZINC13359041_uff_E=589.27,-4.0,7.442,3.266
refine_model252_ZINC15121560_uff_E=471.92,-5.5,5.858,3.268
refine_model252_ZINC95486157_uff_E=313.11,-5.1,5.55,3.268
refine_model252_ZINC18847044_uff_E=271.67,-5.4,7.48,3.269
refine_model252_ZINC00001785_uff_E=216.22,-5.6,6.015,3.271
refine_model252_ZINC00119983_uff_E=215.72,-5.1,7.239,3.272
refine_model252_ZINC00607911_uff_E=450.25,-1.8,6.787,3.273
refine_model252_ZINC13282986_uff_E=454.67,-5.2,5.929,3.273
refine_model252_ZINC95486041_uff_E=781.74,-6.3,7.982,3.273
refine_model252_ZINC13359285_uff_E=583.97,-3.5,7.591,3.277
refine_model252_ZINC95485906_uff_E=437.53,-4.9,8.359,3.279
refine_model252_ZINC14590768_uff_E=321.58,-5.6,7.155,3.28
refine_model252_ZINC95099511_uff_E=456.89,-1.6,5.844,3.283
refine_model252_ZINC04096339_uff_E=207.40,-4.5,5.646,3.284
refine_model252_ZINC00898806_uff_E=441.88,-5.0,5.026,3.285
refine_model252_ZINC53296154_uff_E=141.23,-4.9,4.342,3.285
refine_model252_ZINC95486168_uff_E=366.10,-4.3,5.493,3.285
refine_model252_ZINC14689062_uff_E=541.66,-4.8,5.252,3.286
refine_model252_ZINC06018566_uff_E=114.83,-4.7,4.907,3.287
refine_model252_ZINC31852149_uff_E=523.34,-4.4,4.5,3.288
refine_model252_ZINC95485977_uff_E=434.23,-2.9,8.552,3.291
refine_model252_ZINC95485988_uff_E=379.80,-5.0,8.76,3.294
refine_model252_ZINC95486348_uff_E=680.71,-4.0,9.379,3.294
refine_model252_ZINC95486318_uff_E=427.39,-6.1,7.385,3.296
refine_model252_ZINC85490208_uff_E=169.74,-4.0,6.958,3.297
